identificationType,fileIdentifier,fileSize,ArtifactId,similarity(s),RawLicenseName(s),licenseName(s),licenseURL(s),auther(s),relatedURL(s),name,description
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\freetype.LICENSE,6640,?--freetype.LICENSE--0,"0.85284,
0.84506,
0.85064",,spdx/FTL,,,,freetype.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\frontier-1.0.LICENSE,5521,?--frontier-1.0.LICENSE--0,0.82483,,research/scancode-toolkit/src/licensedcode/data/licenses/frontier-1.0.LICENSE,,,,frontier-1.0.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\fsf-ap.LICENSE,224,?--fsf-ap.LICENSE--0,0.65981,,research/scancode-toolkit/src/licensedcode/data/licenses/fsf-ap.LICENSE,,,,fsf-ap.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\fsf-free.LICENSE,130,?--fsf-free.LICENSE--0,0.63420,,research/scancode-toolkit/src/licensedcode/data/licenses/fsf-free.LICENSE,,,,fsf-free.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\fsf-mit.LICENSE,394,?--fsf-mit.LICENSE--0,"0.72274,
0.68693",,"research/scancode-toolkit/src/licensedcode/data/licenses/fsf-mit.LICENSE,
research/scancode-toolkit/src/licensedcode/data/licenses/fsf-unlimited.LICENSE",,,,fsf-mit.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\fsf-unlimited.LICENSE,182,?--fsf-unlimited.LICENSE--0,"0.71277,
0.71593",,"spdx/FSFULLR,
research/scancode-toolkit/src/licensedcode/data/licenses/fsf-unlimited.LICENSE",,,,fsf-unlimited.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\ftdi.LICENSE,1171,?--ftdi.LICENSE--0,"0.75611,
0.77395",,calculate-Linux/FTDI,,,,ftdi.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\ftpbean.LICENSE,823,?--ftpbean.LICENSE--0,0.78737,,research/scancode-toolkit/src/licensedcode/data/licenses/ftpbean.LICENSE,,,,ftpbean.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\gareth-mccaughan.LICENSE,775,?--gareth-mccaughan.LICENSE--0,0.76918,,research/scancode-toolkit/src/licensedcode/data/licenses/gareth-mccaughan.LICENSE,,,,gareth-mccaughan.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\gary-s-brown.LICENSE,129,?--gary-s-brown.LICENSE--0,0.65331,,research/scancode-toolkit/src/licensedcode/data/licenses/gary-s-brown.LICENSE,,,,gary-s-brown.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\gcc-compiler-exception-2.0.LICENSE,344,?--gcc-compiler-exception-2.0.LICENSE--0,"0.69309,
0.72800,
0.70679",,"spdx/gnu-javamail-exception,
research/scancode-toolkit/src/licensedcode/data/licenses/gcc-compiler-exception-2.0.LICENSE,
research/scancode-toolkit/src/licensedcode/data/licenses/iolib-exception-2.0.LICENSE",,,,gcc-compiler-exception-2.0.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\gcc-exception-3.1.LICENSE,3323,?--gcc-exception-3.1.LICENSE--0,"0.81140,
0.80676,
0.80367",,"spdx/GCC-exception-3.1,
spdx/deprecated_GPL-3.0-with-GCC-exception,
calculate-Linux/gcc-runtime-library-exception-3.1",,,,gcc-exception-3.1.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\gcc-linking-exception-2.0.LICENSE,504,?--gcc-linking-exception-2.0.LICENSE--0,"0.71026,
0.74725,
0.71318",,"spdx/deprecated_GPL-2.0-with-GCC-exception,
research/scancode-toolkit/src/licensedcode/data/licenses/gcc-linking-exception-2.0.LICENSE,
research/scancode-toolkit/src/licensedcode/data/licenses/gpl-2.0-gcc.LICENSE",,,,gcc-linking-exception-2.0.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\gdcl.LICENSE,201,?--gdcl.LICENSE--0,0.69832,,research/scancode-toolkit/src/licensedcode/data/licenses/gdcl.LICENSE,,,,gdcl.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\genivia-gsoap.LICENSE,1950,?--genivia-gsoap.LICENSE--0,0.82211,,research/scancode-toolkit/src/licensedcode/data/licenses/genivia-gsoap.LICENSE,,,,genivia-gsoap.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\genode-agpl-3.0-exception.LICENSE,1572,?--genode-agpl-3.0-exception.LICENSE--0,0.78752,,research/scancode-toolkit/src/licensedcode/data/licenses/genode-agpl-3.0-exception.LICENSE,,,,genode-agpl-3.0-exception.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\geoserver-exception-2.0-plus.LICENSE,1148,?--geoserver-exception-2.0-plus.LICENSE--0,0.77136,,research/scancode-toolkit/src/licensedcode/data/licenses/geoserver-exception-2.0-plus.LICENSE,,,,geoserver-exception-2.0-plus.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\gfdl-1.1.LICENSE,18102,?--gfdl-1.1.LICENSE--0,"0.91401,
0.90851,
0.90835",,spdx/GFDL-1.1-only,,,,gfdl-1.1.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\gfdl-1.2.LICENSE,20400,?--gfdl-1.2.LICENSE--0,"0.92384,
0.92012,
0.91108",,spdx/GFDL-1.2-only,,,,gfdl-1.2.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\gfdl-1.3.LICENSE,23039,?--gfdl-1.3.LICENSE--0,"0.92464,
0.91966,
0.91321",,spdx/GFDL-1.3-only,,,,gfdl-1.3.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\ghostscript-1988.LICENSE,7428,?--ghostscript-1988.LICENSE--0,0.89427,,research/scancode-toolkit/src/licensedcode/data/licenses/ghostscript-1988.LICENSE,,,,ghostscript-1988.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\gl2ps.LICENSE,895,?--gl2ps.LICENSE--0,"0.75348,
0.78922",,spdx/GL2PS,,,,gl2ps.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\glide.LICENSE,12189,?--glide.LICENSE--0,"0.90819,
0.90475",,spdx/Glide,,,,glide.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\glulxe.LICENSE,461,?--glulxe.LICENSE--0,"0.66806,
0.65020",,"spdx/Glulxe,
research/scancode-toolkit/src/licensedcode/data/licenses/glulxe.LICENSE",,,,glulxe.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\glut.LICENSE,174,?--glut.LICENSE--0,0.70222,,research/scancode-toolkit/src/licensedcode/data/licenses/glut.LICENSE,,,,glut.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\gnu-javamail-exception.LICENSE,340,?--gnu-javamail-exception.LICENSE--0,"0.71775,
0.72430,
0.70950",,"spdx/gnu-javamail-exception,
research/scancode-toolkit/src/licensedcode/data/licenses/iolib-exception-2.0.LICENSE",,,,gnu-javamail-exception.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\gnuplot.LICENSE,1411,?--gnuplot.LICENSE--0,"0.76958,
0.74234,
0.75232",,spdx/gnuplot,,,,gnuplot.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\goahead.LICENSE,13603,?--goahead.LICENSE--0,0.93370,,research/scancode-toolkit/src/licensedcode/data/licenses/goahead.LICENSE,,,,goahead.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\google-analytics-tos-2015.LICENSE,20434,?--google-analytics-tos-2015.LICENSE--0,"0.94747,
0.94274,
0.92939",,"research/scancode-toolkit/src/licensedcode/data/licenses/google-analytics-tos-2015.LICENSE,
research/scancode-toolkit/src/licensedcode/data/licenses/google-analytics-tos-2016.LICENSE,
research/scancode-toolkit/src/licensedcode/data/licenses/google-analytics-tos.LICENSE",,,,google-analytics-tos-2015.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\google-analytics-tos-2016.LICENSE,20761,?--google-analytics-tos-2016.LICENSE--0,"0.94876,
0.93506,
0.91809",,"research/scancode-toolkit/src/licensedcode/data/licenses/google-analytics-tos-2015.LICENSE,
research/scancode-toolkit/src/licensedcode/data/licenses/google-analytics-tos-2016.LICENSE,
research/scancode-toolkit/src/licensedcode/data/licenses/google-analytics-tos.LICENSE",,,,google-analytics-tos-2016.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\google-analytics-tos.LICENSE,19996,?--google-analytics-tos.LICENSE--0,"0.94073,
0.92093,
0.92018",,"research/scancode-toolkit/src/licensedcode/data/licenses/google-analytics-tos-2015.LICENSE,
research/scancode-toolkit/src/licensedcode/data/licenses/google-analytics-tos-2016.LICENSE,
research/scancode-toolkit/src/licensedcode/data/licenses/google-analytics-tos.LICENSE",,,,google-analytics-tos.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\google-patent-license-fuschia.LICENSE,1283,?--google-patent-license-fuschia.LICENSE--0,"0.76122,
0.78651,
0.77671",,"Approved/WebM Additional IP Rights Grant,
research/scancode-toolkit/src/licensedcode/data/licenses/google-patent-license-fuschia.LICENSE",,,,google-patent-license-fuschia.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\google-patent-license-golang.LICENSE,1303,?--google-patent-license-golang.LICENSE--0,"0.72629,
0.73005,
0.72226",,"Approved/WebM Additional IP Rights Grant,
research/scancode-toolkit/src/licensedcode/data/licenses/google-patent-license-fuschia.LICENSE,
research/scancode-toolkit/src/licensedcode/data/licenses/google-patent-license-golang.LICENSE",,,,google-patent-license-golang.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\google-patent-license-webm.LICENSE,1436,?--google-patent-license-webm.LICENSE--0,"0.77569,
0.78781,
0.77525",,"Approved/WebM Additional IP Rights Grant,
research/scancode-toolkit/src/licensedcode/data/licenses/google-patent-license-fuschia.LICENSE",,,,google-patent-license-webm.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\google-patent-license-webrtc.LICENSE,1387,?--google-patent-license-webrtc.LICENSE--0,"0.79348,
0.77283,
0.77106",,"Approved/WebM Additional IP Rights Grant,
research/scancode-toolkit/src/licensedcode/data/licenses/google-patent-license-golang.LICENSE,
research/scancode-toolkit/src/licensedcode/data/licenses/google-patent-license-webrtc.LICENSE",,,,google-patent-license-webrtc.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\google-patent-license.LICENSE,1107,?--google-patent-license.LICENSE--0,"0.74230,
0.74264,
0.72890",,"Approved/WebM Additional IP Rights Grant,
research/scancode-toolkit/src/licensedcode/data/licenses/google-patent-license-fuschia.LICENSE",,,,google-patent-license.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\google-tos-2013.LICENSE,11276,?--google-tos-2013.LICENSE--0,0.93337,,research/scancode-toolkit/src/licensedcode/data/licenses/google-tos-2013.LICENSE,,,,google-tos-2013.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\gpl-1.0-plus.LICENSE,644,?--gpl-1.0-plus.LICENSE--0,"0.74764,
0.71617,
0.71406",,research/scancode-toolkit/src/licensedcode/data/licenses/gpl-1.0-plus.LICENSE,,,,gpl-1.0-plus.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\gpl-1.0.LICENSE,12512,?--gpl-1.0.LICENSE--0,"0.86679,
0.86120,
0.85724",,spdx/GPL-1.0-only,,,,gpl-1.0.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\gpl-2.0-adaptec.LICENSE,1625,?--gpl-2.0-adaptec.LICENSE--0,0.75666,,research/scancode-toolkit/src/licensedcode/data/licenses/gpl-2.0-adaptec.LICENSE,,,,gpl-2.0-adaptec.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\gpl-2.0-autoconf.LICENSE,946,?--gpl-2.0-autoconf.LICENSE--0,0.72670,,research/scancode-toolkit/src/licensedcode/data/licenses/gpl-2.0-autoconf.LICENSE,,,,gpl-2.0-autoconf.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\gpl-2.0-autoopts.LICENSE,1906,?--gpl-2.0-autoopts.LICENSE--0,0.81603,,research/scancode-toolkit/src/licensedcode/data/licenses/gpl-2.0-autoopts.LICENSE,,,,gpl-2.0-autoopts.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\gpl-2.0-bison-2.2.LICENSE,1324,?--gpl-2.0-bison-2.2.LICENSE--0,0.79775,,research/scancode-toolkit/src/licensedcode/data/licenses/gpl-2.0-bison-2.2.LICENSE,,,,gpl-2.0-bison-2.2.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\gpl-2.0-bison.LICENSE,908,?--gpl-2.0-bison.LICENSE--0,0.70751,,research/scancode-toolkit/src/licensedcode/data/licenses/gpl-2.0-bison.LICENSE,,,,gpl-2.0-bison.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\gpl-2.0-broadcom-linking.LICENSE,1019,?--gpl-2.0-broadcom-linking.LICENSE--0,0.74655,,research/scancode-toolkit/src/licensedcode/data/licenses/gpl-2.0-broadcom-linking.LICENSE,,,,gpl-2.0-broadcom-linking.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\gpl-2.0-cygwin.LICENSE,1737,?--gpl-2.0-cygwin.LICENSE--0,0.79030,,research/scancode-toolkit/src/licensedcode/data/licenses/gpl-2.0-cygwin.LICENSE,,,,gpl-2.0-cygwin.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\gpl-2.0-djvu.LICENSE,1467,?--gpl-2.0-djvu.LICENSE--0,0.80607,,research/scancode-toolkit/src/licensedcode/data/licenses/gpl-2.0-djvu.LICENSE,,,,gpl-2.0-djvu.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\gpl-2.0-font.LICENSE,1266,?--gpl-2.0-font.LICENSE--0,"0.70988,
0.69051",,"research/scancode-toolkit/src/licensedcode/data/licenses/gpl-2.0-font.LICENSE,
research/scancode-toolkit/src/licensedcode/data/licenses/gpl-3.0-font.LICENSE",,,,gpl-2.0-font.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\gpl-2.0-freertos.LICENSE,4833,?--gpl-2.0-freertos.LICENSE--0,0.88133,,research/scancode-toolkit/src/licensedcode/data/licenses/gpl-2.0-freertos.LICENSE,,,,gpl-2.0-freertos.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\gpl-2.0-gcc-compiler-exception.LICENSE,997,?--gpl-2.0-gcc-compiler-exception.LICENSE--0,0.74420,,research/scancode-toolkit/src/licensedcode/data/licenses/gpl-2.0-gcc-compiler-exception.LICENSE,,,,gpl-2.0-gcc-compiler-exception.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\gpl-2.0-gcc.LICENSE,1188,?--gpl-2.0-gcc.LICENSE--0,"0.74923,
0.76428,
0.75269",,"calculate-Linux/libgcc,
research/scancode-toolkit/src/licensedcode/data/licenses/gpl-2.0-gcc.LICENSE,
research/scancode-toolkit/src/licensedcode/data/licenses/gpl-2.0-plus-gcc.LICENSE",,,,gpl-2.0-gcc.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\gpl-2.0-glibc.LICENSE,1213,?--gpl-2.0-glibc.LICENSE--0,"0.76342,
0.76621,
0.73956",,"calculate-Linux/libstdc++,
research/scancode-toolkit/src/licensedcode/data/licenses/gpl-2.0-glibc.LICENSE,
research/scancode-toolkit/src/licensedcode/data/licenses/gpl-2.0-plus-linking.LICENSE",,,,gpl-2.0-glibc.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\gpl-2.0-guile.LICENSE,1865,?--gpl-2.0-guile.LICENSE--0,"0.77667,
0.75394",,research/scancode-toolkit/src/licensedcode/data/licenses/gpl-2.0-autoopts.LICENSE,,,,gpl-2.0-guile.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\gpl-2.0-ice.LICENSE,2373,?--gpl-2.0-ice.LICENSE--0,0.81473,,research/scancode-toolkit/src/licensedcode/data/licenses/gpl-2.0-ice.LICENSE,,,,gpl-2.0-ice.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\gpl-2.0-iolib.LICENSE,1178,?--gpl-2.0-iolib.LICENSE--0,"0.76528,
0.74504,
0.73429",,"research/scancode-toolkit/src/licensedcode/data/licenses/gpl-2.0-gcc-compiler-exception.LICENSE,
research/scancode-toolkit/src/licensedcode/data/licenses/gpl-2.0-iolib.LICENSE,
research/scancode-toolkit/src/licensedcode/data/licenses/gpl-2.0-plus-linking.LICENSE",,,,gpl-2.0-iolib.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\gpl-2.0-iso-cpp.LICENSE,1254,?--gpl-2.0-iso-cpp.LICENSE--0,"0.74121,
0.76266",,"calculate-Linux/libstdc++,
research/scancode-toolkit/src/licensedcode/data/licenses/gpl-2.0-iso-cpp.LICENSE",,,,gpl-2.0-iso-cpp.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\gpl-2.0-javascript.LICENSE,1361,?--gpl-2.0-javascript.LICENSE--0,0.75890,,research/scancode-toolkit/src/licensedcode/data/licenses/gpl-2.0-javascript.LICENSE,,,,gpl-2.0-javascript.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\gpl-2.0-kernel.LICENSE,1268,?--gpl-2.0-kernel.LICENSE--0,0.78797,,research/scancode-toolkit/src/licensedcode/data/licenses/gpl-2.0-kernel.LICENSE,,,,gpl-2.0-kernel.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\gpl-2.0-koterov.LICENSE,1355,?--gpl-2.0-koterov.LICENSE--0,0.82001,,research/scancode-toolkit/src/licensedcode/data/licenses/gpl-2.0-koterov.LICENSE,,,,gpl-2.0-koterov.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\gpl-2.0-libgit2.LICENSE,774,?--gpl-2.0-libgit2.LICENSE--0,0.70387,,research/scancode-toolkit/src/licensedcode/data/licenses/gpl-2.0-libgit2.LICENSE,,,,gpl-2.0-libgit2.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\gpl-2.0-libtool.LICENSE,1028,?--gpl-2.0-libtool.LICENSE--0,0.78032,,research/scancode-toolkit/src/licensedcode/data/licenses/gpl-2.0-libtool.LICENSE,,,,gpl-2.0-libtool.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\gpl-2.0-lmbench.LICENSE,723,?--gpl-2.0-lmbench.LICENSE--0,0.75943,,research/scancode-toolkit/src/licensedcode/data/licenses/gpl-2.0-lmbench.LICENSE,,,,gpl-2.0-lmbench.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\gpl-2.0-mysql-connector-odbc.LICENSE,957,?--gpl-2.0-mysql-connector-odbc.LICENSE--0,0.76247,,research/scancode-toolkit/src/licensedcode/data/licenses/gpl-2.0-mysql-connector-odbc.LICENSE,,,,gpl-2.0-mysql-connector-odbc.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\gpl-2.0-mysql-floss.LICENSE,5822,?--gpl-2.0-mysql-floss.LICENSE--0,0.85564,,research/scancode-toolkit/src/licensedcode/data/licenses/gpl-2.0-mysql-floss.LICENSE,,,,gpl-2.0-mysql-floss.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\gpl-2.0-openssl.LICENSE,1456,?--gpl-2.0-openssl.LICENSE--0,0.78106,,research/scancode-toolkit/src/licensedcode/data/licenses/gpl-2.0-openssl.LICENSE,,,,gpl-2.0-openssl.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\gpl-2.0-oracle-mysql-foss.LICENSE,1343,?--gpl-2.0-oracle-mysql-foss.LICENSE--0,0.74506,,research/scancode-toolkit/src/licensedcode/data/licenses/gpl-2.0-oracle-mysql-foss.LICENSE,,,,gpl-2.0-oracle-mysql-foss.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\gpl-2.0-plus-ada.LICENSE,1063,?--gpl-2.0-plus-ada.LICENSE--0,0.75161,,research/scancode-toolkit/src/licensedcode/data/licenses/gpl-2.0-plus-ada.LICENSE,,,,gpl-2.0-plus-ada.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\gpl-2.0-plus-ekiga.LICENSE,1086,?--gpl-2.0-plus-ekiga.LICENSE--0,0.80151,,research/scancode-toolkit/src/licensedcode/data/licenses/gpl-2.0-plus-ekiga.LICENSE,,,,gpl-2.0-plus-ekiga.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\gpl-2.0-plus-gcc.LICENSE,1161,?--gpl-2.0-plus-gcc.LICENSE--0,"0.72165,
0.75414,
0.73540",,"calculate-Linux/libgcc,
research/scancode-toolkit/src/licensedcode/data/licenses/gpl-2.0-gcc.LICENSE,
research/scancode-toolkit/src/licensedcode/data/licenses/gpl-2.0-plus-gcc.LICENSE",,,,gpl-2.0-plus-gcc.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\gpl-2.0-plus-geoserver.LICENSE,1849,?--gpl-2.0-plus-geoserver.LICENSE--0,0.79697,,research/scancode-toolkit/src/licensedcode/data/licenses/gpl-2.0-plus-geoserver.LICENSE,,,,gpl-2.0-plus-geoserver.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\gpl-2.0-plus-linking.LICENSE,1064,?--gpl-2.0-plus-linking.LICENSE--0,0.75772,,research/scancode-toolkit/src/licensedcode/data/licenses/gpl-2.0-plus-linking.LICENSE,,,,gpl-2.0-plus-linking.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\gpl-2.0-plus-nant.LICENSE,1562,?--gpl-2.0-plus-nant.LICENSE--0,0.79319,,research/scancode-toolkit/src/licensedcode/data/licenses/gpl-2.0-plus-nant.LICENSE,,,,gpl-2.0-plus-nant.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\gpl-2.0-plus-openmotif.LICENSE,1292,?--gpl-2.0-plus-openmotif.LICENSE--0,0.77460,,research/scancode-toolkit/src/licensedcode/data/licenses/gpl-2.0-plus-openmotif.LICENSE,,,,gpl-2.0-plus-openmotif.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\gpl-2.0-plus-openssl.LICENSE,610,?--gpl-2.0-plus-openssl.LICENSE--0,"0.73514,
0.72083",,research/scancode-toolkit/src/licensedcode/data/licenses/gpl-2.0-plus-openssl.LICENSE,,,,gpl-2.0-plus-openssl.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\gpl-2.0-plus-sane.LICENSE,1003,?--gpl-2.0-plus-sane.LICENSE--0,0.74963,,research/scancode-toolkit/src/licensedcode/data/licenses/gpl-2.0-plus-sane.LICENSE,,,,gpl-2.0-plus-sane.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\gpl-2.0-plus-subcommander.LICENSE,1310,?--gpl-2.0-plus-subcommander.LICENSE--0,0.81566,,research/scancode-toolkit/src/licensedcode/data/licenses/gpl-2.0-plus-subcommander.LICENSE,,,,gpl-2.0-plus-subcommander.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\gpl-2.0-plus-syntext.LICENSE,4648,?--gpl-2.0-plus-syntext.LICENSE--0,0.82845,,research/scancode-toolkit/src/licensedcode/data/licenses/gpl-2.0-plus-syntext.LICENSE,,,,gpl-2.0-plus-syntext.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\gpl-2.0-plus-upx.LICENSE,4220,?--gpl-2.0-plus-upx.LICENSE--0,"0.80744,
0.84234,
0.81139",,"calculate-Linux/UPX-exception,
research/scancode-toolkit/src/licensedcode/data/licenses/gpl-2.0-plus-upx.LICENSE",,,,gpl-2.0-plus-upx.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\gpl-2.0-plus.LICENSE,681,?--gpl-2.0-plus.LICENSE--0,"0.71526,
0.71192,
0.70312",,"research/scancode-toolkit/src/licensedcode/data/licenses/gpl-2.0-plus.LICENSE,
research/scancode-toolkit/src/licensedcode/data/licenses/lgpl-2.0-plus.LICENSE",,,,gpl-2.0-plus.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\gpl-2.0-proguard.LICENSE,1415,?--gpl-2.0-proguard.LICENSE--0,"0.77253,
0.75870",,research/scancode-toolkit/src/licensedcode/data/licenses/gpl-2.0-proguard.LICENSE,,,,gpl-2.0-proguard.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\gpl-2.0-qt-qca.LICENSE,1368,?--gpl-2.0-qt-qca.LICENSE--0,0.81000,,research/scancode-toolkit/src/licensedcode/data/licenses/gpl-2.0-qt-qca.LICENSE,,,,gpl-2.0-qt-qca.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\gpl-2.0-redhat.LICENSE,1985,?--gpl-2.0-redhat.LICENSE--0,0.78968,,research/scancode-toolkit/src/licensedcode/data/licenses/gpl-2.0-redhat.LICENSE,,,,gpl-2.0-redhat.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\gpl-2.0-rrdtool-floss.LICENSE,3604,?--gpl-2.0-rrdtool-floss.LICENSE--0,0.84740,,research/scancode-toolkit/src/licensedcode/data/licenses/gpl-2.0-rrdtool-floss.LICENSE,,,,gpl-2.0-rrdtool-floss.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\gpl-2.0-uboot.LICENSE,1451,?--gpl-2.0-uboot.LICENSE--0,0.79475,,research/scancode-toolkit/src/licensedcode/data/licenses/gpl-2.0-uboot.LICENSE,,,,gpl-2.0-uboot.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\gpl-2.0.LICENSE,18092,?--gpl-2.0.LICENSE--0,"0.87770,
0.87459,
0.86797",,"spdx/GPL-2.0-only,
spdx/deprecated_GPL-2.0+",,,,gpl-2.0.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\gpl-3.0-aptana.LICENSE,4089,?--gpl-3.0-aptana.LICENSE--0,0.85872,,research/scancode-toolkit/src/licensedcode/data/licenses/gpl-3.0-aptana.LICENSE,,,,gpl-3.0-aptana.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\gpl-3.0-autoconf.LICENSE,2431,?--gpl-3.0-autoconf.LICENSE--0,"0.78855,
0.81709,
0.79716",,"spdx/Autoconf-exception-3.0,
research/scancode-toolkit/src/licensedcode/data/licenses/gpl-3.0-autoconf.LICENSE",,,,gpl-3.0-autoconf.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\gpl-3.0-bison.LICENSE,1414,?--gpl-3.0-bison.LICENSE--0,"0.77592,
0.76477,
0.78992",,"spdx/Bison-exception-2.2,
research/scancode-toolkit/src/licensedcode/data/licenses/gpl-2.0-bison-2.2.LICENSE",,,,gpl-3.0-bison.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\gpl-3.0-cygwin.LICENSE,2963,?--gpl-3.0-cygwin.LICENSE--0,0.86342,,research/scancode-toolkit/src/licensedcode/data/licenses/gpl-3.0-cygwin.LICENSE,,,,gpl-3.0-cygwin.LICENSE,
